instance_id,n,lenw,algorithm,max_nodes,solved,visited_nodes,path_length,initial_total_length,max_intermediate_length,length_increase,wallclock_seconds
0,1,1,ppo,200,True,6,6,7,7,0,0.07082
2,1,2,ppo,200,True,7,7,8,8,0,0.007748
4,1,3,ppo,200,True,8,8,9,9,0,0.008604
6,1,4,ppo,200,False,200,,10,,,0.131163
12,1,5,ppo,200,False,200,,11,,,0.129988
22,1,5,ppo,200,False,200,,11,,,0.129162
30,1,6,ppo,200,False,200,,12,,,0.117356
40,1,6,ppo,200,False,200,,12,,,0.124499
50,1,6,ppo,200,True,11,11,12,15,3,0.006784
60,1,6,ppo,200,False,200,,12,,,0.111262
70,1,6,ppo,200,False,200,,12,,,0.11303
72,1,7,ppo,200,False,200,,13,,,0.111246
82,1,7,ppo,200,False,200,,13,,,0.1107
92,1,7,ppo,200,False,200,,13,,,0.112837
102,1,7,ppo,200,False,200,,13,,,0.111504
112,1,7,ppo,200,False,200,,13,,,0.111231
122,1,7,ppo,200,False,200,,13,,,0.102491
132,1,7,ppo,200,False,200,,13,,,0.108224
142,1,7,ppo,200,False,200,,13,,,0.097126
152,1,7,ppo,200,False,200,,13,,,0.096216
162,1,7,ppo,200,False,200,,13,,,0.099842
170,2,1,ppo,200,True,6,6,9,9,0,0.003024
172,2,2,ppo,200,True,7,7,10,10,0,0.003603
174,2,3,ppo,200,True,8,8,11,11,0,0.004161
176,2,4,ppo,200,False,200,,12,,,0.102479
182,2,5,ppo,200,False,200,,13,,,0.109747
192,2,5,ppo,200,False,200,,13,,,0.10508
200,2,6,ppo,200,False,200,,14,,,0.105437
210,2,6,ppo,200,False,200,,14,,,0.11263
220,2,6,ppo,200,True,11,11,14,15,1,0.006287
230,2,6,ppo,200,False,200,,14,,,0.112023
240,2,6,ppo,200,False,200,,14,,,0.108063
242,2,7,ppo,200,False,200,,15,,,0.108188
252,2,7,ppo,200,False,200,,15,,,0.11277
262,2,7,ppo,200,False,200,,15,,,0.111619
272,2,7,ppo,200,False,200,,15,,,0.112704
282,2,7,ppo,200,False,200,,15,,,0.112448
292,2,7,ppo,200,False,200,,15,,,0.110454
302,2,7,ppo,200,False,200,,15,,,0.111099
312,2,7,ppo,200,False,200,,15,,,0.112431
322,2,7,ppo,200,False,200,,15,,,0.10784
332,2,7,ppo,200,False,200,,15,,,0.106419
340,3,1,ppo,200,False,200,,11,,,0.105786
342,3,2,ppo,200,False,200,,12,,,0.105866
344,3,3,ppo,200,False,200,,13,,,0.107069
346,3,4,ppo,200,False,200,,14,,,0.1149
352,3,5,ppo,200,False,200,,15,,,0.106841
362,3,5,ppo,200,False,200,,15,,,0.100178
370,3,6,ppo,200,False,200,,16,,,0.100775
380,3,6,ppo,200,False,200,,16,,,0.107073
390,3,6,ppo,200,False,200,,16,,,0.106755
400,3,6,ppo,200,False,200,,16,,,0.109204
410,3,6,ppo,200,False,200,,16,,,0.112388
412,3,7,ppo,200,False,200,,17,,,0.113614
422,3,7,ppo,200,False,200,,17,,,0.112769
432,3,7,ppo,200,False,200,,17,,,0.114299
442,3,7,ppo,200,False,200,,17,,,0.11234
452,3,7,ppo,200,False,200,,17,,,0.112737
462,3,7,ppo,200,False,200,,17,,,0.112708
472,3,7,ppo,200,False,200,,17,,,0.111487
482,3,7,ppo,200,False,200,,17,,,0.113199
492,3,7,ppo,200,False,200,,17,,,0.111942
502,3,7,ppo,200,False,200,,17,,,0.111457
510,4,1,ppo,200,False,200,,13,,,0.112948
512,4,2,ppo,200,False,200,,14,,,0.11214
514,4,3,ppo,200,False,200,,15,,,0.10967
516,4,4,ppo,200,False,200,,16,,,0.112971
522,4,5,ppo,200,False,200,,17,,,0.11253
532,4,5,ppo,200,False,200,,17,,,0.113035
540,4,6,ppo,200,False,200,,18,,,0.113338
550,4,6,ppo,200,False,200,,18,,,0.110955
560,4,6,ppo,200,False,200,,18,,,0.110902
570,4,6,ppo,200,False,200,,18,,,0.112545
580,4,6,ppo,200,False,200,,18,,,0.107526
582,4,7,ppo,200,False,200,,19,,,0.102979
592,4,7,ppo,200,False,200,,19,,,0.109521
602,4,7,ppo,200,False,200,,19,,,0.111631
612,4,7,ppo,200,False,200,,19,,,0.109982
622,4,7,ppo,200,False,200,,19,,,0.110372
632,4,7,ppo,200,False,200,,19,,,0.109891
642,4,7,ppo,200,False,200,,19,,,0.107267
652,4,7,ppo,200,False,200,,19,,,0.111813
662,4,7,ppo,200,False,200,,19,,,0.11071
672,4,7,ppo,200,False,200,,19,,,0.110518
680,5,1,ppo,200,False,200,,15,,,0.110474
682,5,2,ppo,200,False,200,,16,,,0.110912
684,5,3,ppo,200,False,200,,17,,,0.111123
686,5,4,ppo,200,False,200,,18,,,0.110783
692,5,5,ppo,200,False,200,,19,,,0.110776
702,5,5,ppo,200,False,200,,19,,,0.109849
710,5,6,ppo,200,False,200,,20,,,0.111618
720,5,6,ppo,200,False,200,,20,,,0.110924
730,5,6,ppo,200,False,200,,20,,,0.110888
740,5,6,ppo,200,False,200,,20,,,0.110744
750,5,6,ppo,200,False,200,,20,,,0.110722
752,5,7,ppo,200,False,200,,21,,,0.110835
762,5,7,ppo,200,False,200,,21,,,0.11132
772,5,7,ppo,200,False,200,,21,,,0.111075
782,5,7,ppo,200,False,200,,21,,,0.111093
792,5,7,ppo,200,False,200,,21,,,0.110876
802,5,7,ppo,200,False,200,,21,,,0.110549
812,5,7,ppo,200,False,200,,21,,,0.102747
822,5,7,ppo,200,False,200,,21,,,0.107415
832,5,7,ppo,200,False,200,,21,,,0.111833
842,5,7,ppo,200,False,200,,21,,,0.11052
850,6,1,ppo,200,False,200,,17,,,0.110473
852,6,2,ppo,200,False,200,,18,,,0.11011
854,6,3,ppo,200,False,200,,19,,,0.109701
856,6,4,ppo,200,False,200,,20,,,0.110488
862,6,5,ppo,200,False,200,,21,,,0.110666
872,6,5,ppo,200,False,200,,21,,,0.108965
880,6,6,ppo,200,False,200,,22,,,0.105028
890,6,6,ppo,200,False,200,,22,,,0.110704
900,6,6,ppo,200,False,200,,22,,,0.110744
910,6,6,ppo,200,False,200,,22,,,0.111071
920,6,6,ppo,200,False,200,,22,,,0.110557
922,6,7,ppo,200,False,200,,23,,,0.110673
932,6,7,ppo,200,False,200,,23,,,0.111573
942,6,7,ppo,200,False,200,,23,,,0.110125
952,6,7,ppo,200,False,200,,23,,,0.110508
962,6,7,ppo,200,False,200,,23,,,0.111224
972,6,7,ppo,200,False,200,,23,,,0.110406
982,6,7,ppo,200,False,200,,23,,,0.11159
992,6,7,ppo,200,False,200,,23,,,0.110675
1002,6,7,ppo,200,False,200,,23,,,0.110227
