instance_id,n,lenw,algorithm,max_nodes,solved,visited_nodes,path_length,initial_total_length,max_intermediate_length,length_increase,wallclock_seconds
0,1,1,ppo,200,False,200,,7,,,0.240531
2,1,2,ppo,200,False,200,,8,,,0.12526
4,1,3,ppo,200,False,200,,9,,,0.130859
6,1,4,ppo,200,False,200,,10,,,0.121161
12,1,5,ppo,200,False,200,,11,,,0.133544
22,1,5,ppo,200,False,200,,11,,,0.121219
30,1,6,ppo,200,False,200,,12,,,0.116276
40,1,6,ppo,200,False,200,,12,,,0.12011
50,1,6,ppo,200,False,200,,12,,,0.104104
60,1,6,ppo,200,False,200,,12,,,0.116177
70,1,6,ppo,200,False,200,,12,,,0.114796
72,1,7,ppo,200,False,200,,13,,,0.114585
82,1,7,ppo,200,False,200,,13,,,0.122672
92,1,7,ppo,200,False,200,,13,,,0.137611
102,1,7,ppo,200,False,200,,13,,,0.128076
112,1,7,ppo,200,False,200,,13,,,0.149853
122,1,7,ppo,200,False,200,,13,,,0.142966
132,1,7,ppo,200,False,200,,13,,,0.112529
142,1,7,ppo,200,False,200,,13,,,0.110401
152,1,7,ppo,200,False,200,,13,,,0.108842
162,1,7,ppo,200,False,200,,13,,,0.118851
170,2,1,ppo,200,False,200,,9,,,0.120662
172,2,2,ppo,200,False,200,,10,,,0.128044
174,2,3,ppo,200,False,200,,11,,,0.141143
176,2,4,ppo,200,False,200,,12,,,0.146187
182,2,5,ppo,200,False,200,,13,,,0.137965
192,2,5,ppo,200,False,200,,13,,,0.14254
200,2,6,ppo,200,False,200,,14,,,0.124651
210,2,6,ppo,200,False,200,,14,,,0.120681
220,2,6,ppo,200,False,200,,14,,,0.115171
230,2,6,ppo,200,False,200,,14,,,0.137417
240,2,6,ppo,200,False,200,,14,,,0.137754
242,2,7,ppo,200,False,200,,15,,,0.119956
252,2,7,ppo,200,False,200,,15,,,0.133921
262,2,7,ppo,200,False,200,,15,,,0.198197
272,2,7,ppo,200,False,200,,15,,,0.134494
282,2,7,ppo,200,False,200,,15,,,0.127148
292,2,7,ppo,200,False,200,,15,,,0.124735
302,2,7,ppo,200,False,200,,15,,,0.124643
312,2,7,ppo,200,False,200,,15,,,0.125691
322,2,7,ppo,200,False,200,,15,,,0.117991
332,2,7,ppo,200,False,200,,15,,,0.114787
340,3,1,ppo,200,False,200,,11,,,0.111891
342,3,2,ppo,200,False,200,,12,,,0.113671
344,3,3,ppo,200,False,200,,13,,,0.1097
346,3,4,ppo,200,False,200,,14,,,0.108787
352,3,5,ppo,200,False,200,,15,,,0.119491
362,3,5,ppo,200,False,200,,15,,,0.110433
370,3,6,ppo,200,False,200,,16,,,0.101974
380,3,6,ppo,200,False,200,,16,,,0.105434
390,3,6,ppo,200,False,200,,16,,,0.116704
400,3,6,ppo,200,False,200,,16,,,0.113106
410,3,6,ppo,200,False,200,,16,,,0.123702
412,3,7,ppo,200,False,200,,17,,,0.121703
422,3,7,ppo,200,False,200,,17,,,0.132029
432,3,7,ppo,200,False,200,,17,,,0.12313
442,3,7,ppo,200,False,200,,17,,,0.117351
452,3,7,ppo,200,False,200,,17,,,0.130624
462,3,7,ppo,200,False,200,,17,,,0.127511
472,3,7,ppo,200,False,200,,17,,,0.112239
482,3,7,ppo,200,False,200,,17,,,0.106714
492,3,7,ppo,200,False,200,,17,,,0.120007
502,3,7,ppo,200,False,200,,17,,,0.11194
510,4,1,ppo,200,False,200,,13,,,0.112067
512,4,2,ppo,200,False,200,,14,,,0.109456
514,4,3,ppo,200,False,200,,15,,,0.103395
516,4,4,ppo,200,False,200,,16,,,0.114363
522,4,5,ppo,200,False,200,,17,,,0.114419
532,4,5,ppo,200,False,200,,17,,,0.124283
540,4,6,ppo,200,False,200,,18,,,0.114559
550,4,6,ppo,200,False,200,,18,,,0.11806
560,4,6,ppo,200,False,200,,18,,,0.126307
570,4,6,ppo,200,False,200,,18,,,0.132277
580,4,6,ppo,200,False,200,,18,,,0.121608
582,4,7,ppo,200,False,200,,19,,,0.137735
592,4,7,ppo,200,False,200,,19,,,0.121309
602,4,7,ppo,200,False,200,,19,,,0.113304
612,4,7,ppo,200,False,200,,19,,,0.108194
622,4,7,ppo,200,False,200,,19,,,0.102995
632,4,7,ppo,200,False,200,,19,,,0.108846
642,4,7,ppo,200,False,200,,19,,,0.118311
652,4,7,ppo,200,False,200,,19,,,0.119613
662,4,7,ppo,200,False,200,,19,,,0.128056
672,4,7,ppo,200,False,200,,19,,,0.123599
680,5,1,ppo,200,False,200,,15,,,0.116615
682,5,2,ppo,200,False,200,,16,,,0.11996
684,5,3,ppo,200,False,200,,17,,,0.126178
686,5,4,ppo,200,False,200,,18,,,0.112921
692,5,5,ppo,200,False,200,,19,,,0.115885
702,5,5,ppo,200,False,200,,19,,,0.105543
710,5,6,ppo,200,False,200,,20,,,0.105907
720,5,6,ppo,200,False,200,,20,,,0.116285
730,5,6,ppo,200,False,200,,20,,,0.116725
740,5,6,ppo,200,False,200,,20,,,0.108616
750,5,6,ppo,200,False,200,,20,,,0.103747
752,5,7,ppo,200,False,200,,21,,,0.10903
762,5,7,ppo,200,False,200,,21,,,0.121443
772,5,7,ppo,200,False,200,,21,,,0.126067
782,5,7,ppo,200,False,200,,21,,,0.11944
792,5,7,ppo,200,False,200,,21,,,0.107964
802,5,7,ppo,200,False,200,,21,,,0.117991
812,5,7,ppo,200,False,200,,21,,,0.115115
822,5,7,ppo,200,False,200,,21,,,0.104305
832,5,7,ppo,200,False,200,,21,,,0.118896
842,5,7,ppo,200,False,200,,21,,,0.104678
850,6,1,ppo,200,False,200,,17,,,0.111743
852,6,2,ppo,200,False,200,,18,,,0.110232
854,6,3,ppo,200,False,200,,19,,,0.116751
856,6,4,ppo,200,False,200,,20,,,0.110424
862,6,5,ppo,200,False,200,,21,,,0.111655
872,6,5,ppo,200,False,200,,21,,,0.103733
880,6,6,ppo,200,False,200,,22,,,0.107419
890,6,6,ppo,200,False,200,,22,,,0.107628
900,6,6,ppo,200,False,200,,22,,,0.120695
910,6,6,ppo,200,False,200,,22,,,0.109485
920,6,6,ppo,200,False,200,,22,,,0.10804
922,6,7,ppo,200,False,200,,23,,,0.109
932,6,7,ppo,200,False,200,,23,,,0.104303
942,6,7,ppo,200,False,200,,23,,,0.113635
952,6,7,ppo,200,False,200,,23,,,0.113989
962,6,7,ppo,200,False,200,,23,,,0.109176
972,6,7,ppo,200,False,200,,23,,,0.116256
982,6,7,ppo,200,False,200,,23,,,0.111958
992,6,7,ppo,200,False,200,,23,,,0.11131
1002,6,7,ppo,200,False,200,,23,,,0.11018
1012,6,7,ppo,200,False,200,,23,,,0.113254
1020,7,1,ppo,200,False,200,,19,,,0.112621
1022,7,2,ppo,200,False,200,,20,,,0.121738
1024,7,3,ppo,200,False,200,,21,,,0.108192
1026,7,4,ppo,200,False,200,,22,,,0.112595
1032,7,5,ppo,200,False,200,,23,,,0.108945
1042,7,5,ppo,200,False,200,,23,,,0.1064
1050,7,6,ppo,200,False,200,,24,,,0.109681
1060,7,6,ppo,200,False,200,,24,,,0.110169
1070,7,6,ppo,200,False,200,,24,,,0.10693
1080,7,6,ppo,200,False,200,,24,,,0.10813
1090,7,6,ppo,200,False,200,,24,,,0.103482
1092,7,7,ppo,200,False,200,,25,,,0.103914
1102,7,7,ppo,200,False,200,,25,,,0.104698
1112,7,7,ppo,200,False,200,,25,,,0.107208
1122,7,7,ppo,200,False,200,,25,,,0.103755
1132,7,7,ppo,200,False,200,,25,,,0.104032
1142,7,7,ppo,200,False,200,,25,,,0.103059
1152,7,7,ppo,200,False,200,,25,,,0.113165
1162,7,7,ppo,200,False,200,,25,,,0.104707
1172,7,7,ppo,200,False,200,,25,,,0.103085
1182,7,7,ppo,200,False,200,,25,,,0.136998
