instance_id,n,lenw,algorithm,max_nodes,solved,visited_nodes,path_length,initial_total_length,max_intermediate_length,length_increase,wallclock_seconds
0,1,1,ppo,200,False,200,,7,,,0.345804
2,1,2,ppo,200,False,200,,8,,,0.150729
4,1,3,ppo,200,False,200,,9,,,0.1429
6,1,4,ppo,200,False,200,,10,,,0.14947
12,1,5,ppo,200,False,200,,11,,,0.160665
22,1,5,ppo,200,False,200,,11,,,0.145072
30,1,6,ppo,200,False,200,,12,,,0.135364
40,1,6,ppo,200,False,200,,12,,,0.148944
50,1,6,ppo,200,False,200,,12,,,0.316816
60,1,6,ppo,200,False,200,,12,,,0.170005
70,1,6,ppo,200,False,200,,12,,,0.183814
72,1,7,ppo,200,False,200,,13,,,0.164035
82,1,7,ppo,200,False,200,,13,,,0.526206
92,1,7,ppo,200,False,200,,13,,,0.179824
102,1,7,ppo,200,False,200,,13,,,0.186107
112,1,7,ppo,200,False,200,,13,,,0.153092
122,1,7,ppo,200,False,200,,13,,,0.148429
132,1,7,ppo,200,False,200,,13,,,0.183986
142,1,7,ppo,200,False,200,,13,,,0.174488
152,1,7,ppo,200,False,200,,13,,,0.136478
162,1,7,ppo,200,False,200,,13,,,0.148858
170,2,1,ppo,200,False,200,,9,,,0.142098
172,2,2,ppo,200,False,200,,10,,,0.21783
174,2,3,ppo,200,False,200,,11,,,0.290955
176,2,4,ppo,200,False,200,,12,,,0.145721
182,2,5,ppo,200,False,200,,13,,,0.13498
192,2,5,ppo,200,False,200,,13,,,0.123803
200,2,6,ppo,200,False,200,,14,,,0.123089
210,2,6,ppo,200,False,200,,14,,,0.284185
220,2,6,ppo,200,False,200,,14,,,0.148445
230,2,6,ppo,200,False,200,,14,,,0.147535
240,2,6,ppo,200,False,200,,14,,,0.144096
242,2,7,ppo,200,False,200,,15,,,0.131726
252,2,7,ppo,200,False,200,,15,,,0.132522
262,2,7,ppo,200,False,200,,15,,,0.180052
272,2,7,ppo,200,False,200,,15,,,0.175422
282,2,7,ppo,200,False,200,,15,,,0.154462
292,2,7,ppo,200,False,200,,15,,,0.129769
302,2,7,ppo,200,False,200,,15,,,0.134525
312,2,7,ppo,200,False,200,,15,,,0.147657
322,2,7,ppo,200,False,200,,15,,,0.142437
332,2,7,ppo,200,False,200,,15,,,0.135116
340,3,1,ppo,200,False,200,,11,,,0.143016
342,3,2,ppo,200,False,200,,12,,,0.138939
344,3,3,ppo,200,False,200,,13,,,0.126975
346,3,4,ppo,200,False,200,,14,,,0.12677
352,3,5,ppo,200,False,200,,15,,,0.145181
362,3,5,ppo,200,False,200,,15,,,0.131072
370,3,6,ppo,200,False,200,,16,,,0.124557
380,3,6,ppo,200,False,200,,16,,,0.123983
390,3,6,ppo,200,False,200,,16,,,0.114139
400,3,6,ppo,200,False,200,,16,,,0.119152
410,3,6,ppo,200,False,200,,16,,,0.122951
412,3,7,ppo,200,False,200,,17,,,0.114848
422,3,7,ppo,200,False,200,,17,,,0.130309
432,3,7,ppo,200,False,200,,17,,,0.118072
442,3,7,ppo,200,False,200,,17,,,0.112133
452,3,7,ppo,200,False,200,,17,,,0.11411
462,3,7,ppo,200,False,200,,17,,,0.110349
472,3,7,ppo,200,False,200,,17,,,0.112576
482,3,7,ppo,200,False,200,,17,,,0.159353
492,3,7,ppo,200,False,200,,17,,,0.137106
502,3,7,ppo,200,False,200,,17,,,0.126364
510,4,1,ppo,200,False,200,,13,,,0.129381
512,4,2,ppo,200,False,200,,14,,,0.113587
514,4,3,ppo,200,False,200,,15,,,0.174091
516,4,4,ppo,200,False,200,,16,,,0.175997
522,4,5,ppo,200,False,200,,17,,,0.153811
532,4,5,ppo,200,False,200,,17,,,0.172558
540,4,6,ppo,200,False,200,,18,,,0.134092
550,4,6,ppo,200,False,200,,18,,,0.140388
560,4,6,ppo,200,False,200,,18,,,0.161561
570,4,6,ppo,200,False,200,,18,,,0.147887
580,4,6,ppo,200,False,200,,18,,,0.151912
582,4,7,ppo,200,False,200,,19,,,0.145096
592,4,7,ppo,200,False,200,,19,,,0.130078
602,4,7,ppo,200,False,200,,19,,,0.15405
612,4,7,ppo,200,False,200,,19,,,0.141468
622,4,7,ppo,200,False,200,,19,,,0.232523
632,4,7,ppo,200,False,200,,19,,,0.130228
642,4,7,ppo,200,False,200,,19,,,0.181001
652,4,7,ppo,200,False,200,,19,,,0.119915
662,4,7,ppo,200,False,200,,19,,,0.117434
672,4,7,ppo,200,False,200,,19,,,0.175403
680,5,1,ppo,200,False,200,,15,,,0.129104
682,5,2,ppo,200,False,200,,16,,,0.136507
684,5,3,ppo,200,False,200,,17,,,0.12259
686,5,4,ppo,200,False,200,,18,,,0.118447
692,5,5,ppo,200,False,200,,19,,,0.115396
702,5,5,ppo,200,False,200,,19,,,0.10904
710,5,6,ppo,200,False,200,,20,,,0.11232
720,5,6,ppo,200,False,200,,20,,,0.106662
730,5,6,ppo,200,False,200,,20,,,0.118955
740,5,6,ppo,200,False,200,,20,,,0.149445
750,5,6,ppo,200,False,200,,20,,,0.120962
752,5,7,ppo,200,False,200,,21,,,0.113105
762,5,7,ppo,200,False,200,,21,,,0.104277
772,5,7,ppo,200,False,200,,21,,,0.110168
782,5,7,ppo,200,False,200,,21,,,0.114212
792,5,7,ppo,200,False,200,,21,,,0.108931
802,5,7,ppo,200,False,200,,21,,,0.104089
812,5,7,ppo,200,False,200,,21,,,0.105285
822,5,7,ppo,200,False,200,,21,,,0.110809
832,5,7,ppo,200,False,200,,21,,,0.108135
842,5,7,ppo,200,False,200,,21,,,0.1132
850,6,1,ppo,200,False,200,,17,,,0.122837
852,6,2,ppo,200,False,200,,18,,,0.124402
854,6,3,ppo,200,False,200,,19,,,0.143201
856,6,4,ppo,200,False,200,,20,,,0.132213
862,6,5,ppo,200,False,200,,21,,,0.123916
872,6,5,ppo,200,False,200,,21,,,0.118124
880,6,6,ppo,200,False,200,,22,,,0.174934
890,6,6,ppo,200,False,200,,22,,,0.141341
900,6,6,ppo,200,False,200,,22,,,0.130995
910,6,6,ppo,200,False,200,,22,,,0.126821
920,6,6,ppo,200,False,200,,22,,,0.116082
922,6,7,ppo,200,False,200,,23,,,0.125549
932,6,7,ppo,200,False,200,,23,,,0.157851
942,6,7,ppo,200,False,200,,23,,,0.132668
952,6,7,ppo,200,False,200,,23,,,0.128618
962,6,7,ppo,200,False,200,,23,,,0.122939
972,6,7,ppo,200,False,200,,23,,,0.115876
982,6,7,ppo,200,False,200,,23,,,0.11911
992,6,7,ppo,200,False,200,,23,,,0.113306
1002,6,7,ppo,200,False,200,,23,,,0.125345
1012,6,7,ppo,200,False,200,,23,,,0.125762
1020,7,1,ppo,200,False,200,,19,,,0.115582
1022,7,2,ppo,200,False,200,,20,,,0.108644
1024,7,3,ppo,200,False,200,,21,,,0.11262
1026,7,4,ppo,200,False,200,,22,,,0.115244
1032,7,5,ppo,200,False,200,,23,,,0.119559
1042,7,5,ppo,200,False,200,,23,,,0.110769
1050,7,6,ppo,200,False,200,,24,,,0.110743
1060,7,6,ppo,200,False,200,,24,,,0.122187
1070,7,6,ppo,200,False,200,,24,,,0.114566
1080,7,6,ppo,200,False,200,,24,,,0.112177
1090,7,6,ppo,200,False,200,,24,,,0.110642
1092,7,7,ppo,200,False,200,,25,,,0.107216
1102,7,7,ppo,200,False,200,,25,,,0.110423
1112,7,7,ppo,200,False,200,,25,,,0.125032
1122,7,7,ppo,200,False,200,,25,,,0.112988
1132,7,7,ppo,200,False,200,,25,,,0.108032
1142,7,7,ppo,200,False,200,,25,,,0.115364
1152,7,7,ppo,200,False,200,,25,,,0.116206
1162,7,7,ppo,200,False,200,,25,,,0.111244
1172,7,7,ppo,200,False,200,,25,,,0.11493
1182,7,7,ppo,200,False,200,,25,,,0.116045
