instance_id,n,lenw,algorithm,max_nodes,solved,visited_nodes,path_length,initial_total_length,max_intermediate_length,length_increase,wallclock_seconds
802,5,7,ppo_stochastic,200,False,200,,21,,,0.387831
812,5,7,ppo_stochastic,200,False,200,,21,,,0.376581
822,5,7,ppo_stochastic,200,False,200,,21,,,0.374308
832,5,7,ppo_stochastic,200,False,200,,21,,,0.384825
842,5,7,ppo_stochastic,200,False,200,,21,,,0.380833
850,6,1,ppo_stochastic,200,False,200,,17,,,0.37996
852,6,2,ppo_stochastic,200,False,200,,18,,,0.387395
854,6,3,ppo_stochastic,200,False,200,,19,,,0.392545
856,6,4,ppo_stochastic,200,False,200,,20,,,0.379993
862,6,5,ppo_stochastic,200,False,200,,21,,,0.383064
872,6,5,ppo_stochastic,200,False,200,,21,,,0.382469
880,6,6,ppo_stochastic,200,False,200,,22,,,0.397434
890,6,6,ppo_stochastic,200,False,200,,22,,,0.378445
900,6,6,ppo_stochastic,200,False,200,,22,,,0.374477
910,6,6,ppo_stochastic,200,False,200,,22,,,0.383877
920,6,6,ppo_stochastic,200,False,200,,22,,,0.383101
922,6,7,ppo_stochastic,200,False,200,,23,,,0.38413
932,6,7,ppo_stochastic,200,False,200,,23,,,0.380302
942,6,7,ppo_stochastic,200,False,200,,23,,,0.371864
952,6,7,ppo_stochastic,200,False,200,,23,,,0.400019
962,6,7,ppo_stochastic,200,False,200,,23,,,0.388158
972,6,7,ppo_stochastic,200,False,200,,23,,,0.383413
982,6,7,ppo_stochastic,200,False,200,,23,,,0.376465
992,6,7,ppo_stochastic,200,False,200,,23,,,0.385596
1002,6,7,ppo_stochastic,200,False,200,,23,,,0.385293
1012,6,7,ppo_stochastic,200,False,200,,23,,,0.371593
1020,7,1,ppo_stochastic,200,False,200,,19,,,0.366992
1022,7,2,ppo_stochastic,200,False,200,,20,,,0.380033
1024,7,3,ppo_stochastic,200,False,200,,21,,,0.381262
1026,7,4,ppo_stochastic,200,False,200,,22,,,0.377852
1032,7,5,ppo_stochastic,200,False,200,,23,,,0.384833
1042,7,5,ppo_stochastic,200,False,200,,23,,,0.3883
1050,7,6,ppo_stochastic,200,False,200,,24,,,0.383054
1060,7,6,ppo_stochastic,200,False,200,,24,,,0.394742
1070,7,6,ppo_stochastic,200,False,200,,24,,,0.373046
1080,7,6,ppo_stochastic,200,False,200,,24,,,0.385658
1090,7,6,ppo_stochastic,200,False,200,,24,,,0.364341
1092,7,7,ppo_stochastic,200,False,200,,25,,,0.36828
1102,7,7,ppo_stochastic,200,False,200,,25,,,0.370669
1112,7,7,ppo_stochastic,200,False,200,,25,,,0.378206
1122,7,7,ppo_stochastic,200,False,200,,25,,,0.386153
1132,7,7,ppo_stochastic,200,False,200,,25,,,0.385542
1142,7,7,ppo_stochastic,200,False,200,,25,,,0.370295
1152,7,7,ppo_stochastic,200,False,200,,25,,,0.386005
1162,7,7,ppo_stochastic,200,False,200,,25,,,0.382916
1172,7,7,ppo_stochastic,200,False,200,,25,,,0.384356
1182,7,7,ppo_stochastic,200,False,200,,25,,,0.384064
