instance_id,n,lenw,algorithm,max_nodes,solved,visited_nodes,path_length,initial_total_length,max_intermediate_length,length_increase,wallclock_seconds
0,1,1,ppo_stochastic,200,True,6,6,7,7,0,0.015779
2,1,2,ppo_stochastic,200,True,7,7,8,8,0,0.013861
4,1,3,ppo_stochastic,200,True,9,9,9,9,0,0.017568
6,1,4,ppo_stochastic,200,False,200,,10,,,0.394975
12,1,5,ppo_stochastic,200,False,200,,11,,,0.359155
22,1,5,ppo_stochastic,200,False,200,,11,,,0.360832
30,1,6,ppo_stochastic,200,False,200,,12,,,0.37689
40,1,6,ppo_stochastic,200,False,200,,12,,,0.371952
50,1,6,ppo_stochastic,200,True,11,11,12,15,3,0.020945
60,1,6,ppo_stochastic,200,False,200,,12,,,0.382758
70,1,6,ppo_stochastic,200,False,200,,12,,,0.376792
72,1,7,ppo_stochastic,200,False,200,,13,,,0.415778
82,1,7,ppo_stochastic,200,False,200,,13,,,0.373935
92,1,7,ppo_stochastic,200,False,200,,13,,,0.384511
102,1,7,ppo_stochastic,200,False,200,,13,,,0.375465
112,1,7,ppo_stochastic,200,False,200,,13,,,0.384831
122,1,7,ppo_stochastic,200,False,200,,13,,,0.389065
132,1,7,ppo_stochastic,200,False,200,,13,,,0.37315
142,1,7,ppo_stochastic,200,False,200,,13,,,0.384527
152,1,7,ppo_stochastic,200,False,200,,13,,,0.378207
162,1,7,ppo_stochastic,200,False,200,,13,,,0.374154
170,2,1,ppo_stochastic,200,True,6,6,9,9,0,0.01161
172,2,2,ppo_stochastic,200,True,6,6,10,10,0,0.01141
174,2,3,ppo_stochastic,200,True,9,9,11,11,0,0.016972
176,2,4,ppo_stochastic,200,False,200,,12,,,0.385173
182,2,5,ppo_stochastic,200,False,200,,13,,,0.380905
192,2,5,ppo_stochastic,200,False,200,,13,,,0.377243
200,2,6,ppo_stochastic,200,False,200,,14,,,0.384522
210,2,6,ppo_stochastic,200,False,200,,14,,,0.371178
220,2,6,ppo_stochastic,200,True,14,14,14,15,1,0.025552
230,2,6,ppo_stochastic,200,False,200,,14,,,0.381453
240,2,6,ppo_stochastic,200,False,200,,14,,,0.381732
242,2,7,ppo_stochastic,200,False,200,,15,,,0.381536
252,2,7,ppo_stochastic,200,False,200,,15,,,0.374053
262,2,7,ppo_stochastic,200,False,200,,15,,,0.372434
272,2,7,ppo_stochastic,200,False,200,,15,,,0.382534
282,2,7,ppo_stochastic,200,False,200,,15,,,0.380057
292,2,7,ppo_stochastic,200,False,200,,15,,,0.432897
302,2,7,ppo_stochastic,200,False,200,,15,,,0.371077
312,2,7,ppo_stochastic,200,False,200,,15,,,0.38442
322,2,7,ppo_stochastic,200,False,200,,15,,,0.384731
332,2,7,ppo_stochastic,200,False,200,,15,,,0.356032
340,3,1,ppo_stochastic,200,False,200,,11,,,0.384634
342,3,2,ppo_stochastic,200,True,11,11,12,12,0,0.022122
344,3,3,ppo_stochastic,200,False,200,,13,,,0.374604
346,3,4,ppo_stochastic,200,False,200,,14,,,0.384385
352,3,5,ppo_stochastic,200,False,200,,15,,,0.380806
362,3,5,ppo_stochastic,200,False,200,,15,,,0.384607
370,3,6,ppo_stochastic,200,False,200,,16,,,0.373253
380,3,6,ppo_stochastic,200,False,200,,16,,,0.388465
390,3,6,ppo_stochastic,200,False,200,,16,,,0.383163
400,3,6,ppo_stochastic,200,False,200,,16,,,0.372978
410,3,6,ppo_stochastic,200,False,200,,16,,,0.371101
412,3,7,ppo_stochastic,200,False,200,,17,,,0.382507
422,3,7,ppo_stochastic,200,False,200,,17,,,0.372367
432,3,7,ppo_stochastic,200,False,200,,17,,,0.384163
442,3,7,ppo_stochastic,200,False,200,,17,,,0.382112
452,3,7,ppo_stochastic,200,False,200,,17,,,0.36507
462,3,7,ppo_stochastic,200,False,200,,17,,,0.568911
472,3,7,ppo_stochastic,200,False,200,,17,,,0.770014
482,3,7,ppo_stochastic,200,False,200,,17,,,0.383347
492,3,7,ppo_stochastic,200,False,200,,17,,,0.411948
502,3,7,ppo_stochastic,200,False,200,,17,,,0.36317
510,4,1,ppo_stochastic,200,False,200,,13,,,0.381193
512,4,2,ppo_stochastic,200,False,200,,14,,,0.377257
514,4,3,ppo_stochastic,200,False,200,,15,,,0.383747
516,4,4,ppo_stochastic,200,False,200,,16,,,0.379645
522,4,5,ppo_stochastic,200,False,200,,17,,,0.368242
532,4,5,ppo_stochastic,200,False,200,,17,,,0.380977
540,4,6,ppo_stochastic,200,False,200,,18,,,0.360001
550,4,6,ppo_stochastic,200,False,200,,18,,,0.375522
560,4,6,ppo_stochastic,200,False,200,,18,,,0.381159
570,4,6,ppo_stochastic,200,False,200,,18,,,0.373058
580,4,6,ppo_stochastic,200,False,200,,18,,,0.374285
582,4,7,ppo_stochastic,200,False,200,,19,,,0.365037
592,4,7,ppo_stochastic,200,False,200,,19,,,0.380511
602,4,7,ppo_stochastic,200,False,200,,19,,,0.385266
612,4,7,ppo_stochastic,200,False,200,,19,,,0.380478
622,4,7,ppo_stochastic,200,False,200,,19,,,0.383081
632,4,7,ppo_stochastic,200,False,200,,19,,,0.382991
642,4,7,ppo_stochastic,200,False,200,,19,,,0.378722
652,4,7,ppo_stochastic,200,False,200,,19,,,0.374888
662,4,7,ppo_stochastic,200,False,200,,19,,,0.375345
672,4,7,ppo_stochastic,200,False,200,,19,,,0.38138
