instance_id,n,lenw,algorithm,max_nodes,solved,visited_nodes,path_length,initial_total_length,max_intermediate_length,length_increase,wallclock_seconds
0,1,1,ppo_stochastic,200,False,200,,7,,,0.610046
2,1,2,ppo_stochastic,200,False,200,,8,,,0.411099
4,1,3,ppo_stochastic,200,False,200,,9,,,0.428637
6,1,4,ppo_stochastic,200,False,200,,10,,,0.402297
12,1,5,ppo_stochastic,200,False,200,,11,,,0.763441
22,1,5,ppo_stochastic,200,False,200,,11,,,0.414268
30,1,6,ppo_stochastic,200,False,200,,12,,,0.38207
40,1,6,ppo_stochastic,200,False,200,,12,,,0.401737
50,1,6,ppo_stochastic,200,False,200,,12,,,0.427321
60,1,6,ppo_stochastic,200,False,200,,12,,,0.386798
70,1,6,ppo_stochastic,200,False,200,,12,,,0.390154
72,1,7,ppo_stochastic,200,False,200,,13,,,0.506107
82,1,7,ppo_stochastic,200,False,200,,13,,,0.459508
92,1,7,ppo_stochastic,200,False,200,,13,,,0.401853
102,1,7,ppo_stochastic,200,False,200,,13,,,1.092387
112,1,7,ppo_stochastic,200,False,200,,13,,,0.392324
122,1,7,ppo_stochastic,200,False,200,,13,,,0.418579
132,1,7,ppo_stochastic,200,False,200,,13,,,0.514092
142,1,7,ppo_stochastic,200,False,200,,13,,,0.40293
152,1,7,ppo_stochastic,200,False,200,,13,,,0.388415
162,1,7,ppo_stochastic,200,False,200,,13,,,0.42595
170,2,1,ppo_stochastic,200,False,200,,9,,,0.483902
172,2,2,ppo_stochastic,200,False,200,,10,,,0.452735
174,2,3,ppo_stochastic,200,False,200,,11,,,0.408925
176,2,4,ppo_stochastic,200,False,200,,12,,,0.613483
182,2,5,ppo_stochastic,200,False,200,,13,,,0.388823
192,2,5,ppo_stochastic,200,False,200,,13,,,0.499548
200,2,6,ppo_stochastic,200,False,200,,14,,,0.413091
210,2,6,ppo_stochastic,200,False,200,,14,,,0.560416
220,2,6,ppo_stochastic,200,False,200,,14,,,0.428649
230,2,6,ppo_stochastic,200,False,200,,14,,,0.506766
240,2,6,ppo_stochastic,200,False,200,,14,,,0.515116
242,2,7,ppo_stochastic,200,False,200,,15,,,0.409931
252,2,7,ppo_stochastic,200,False,200,,15,,,0.380568
262,2,7,ppo_stochastic,200,False,200,,15,,,0.389916
272,2,7,ppo_stochastic,200,False,200,,15,,,0.440157
282,2,7,ppo_stochastic,200,False,200,,15,,,0.397955
292,2,7,ppo_stochastic,200,False,200,,15,,,0.39061
302,2,7,ppo_stochastic,200,False,200,,15,,,0.407335
312,2,7,ppo_stochastic,200,False,200,,15,,,0.385168
322,2,7,ppo_stochastic,200,False,200,,15,,,0.413895
332,2,7,ppo_stochastic,200,False,200,,15,,,0.651436
340,3,1,ppo_stochastic,200,False,200,,11,,,0.444904
342,3,2,ppo_stochastic,200,False,200,,12,,,0.436995
344,3,3,ppo_stochastic,200,False,200,,13,,,0.386794
346,3,4,ppo_stochastic,200,False,200,,14,,,0.378968
352,3,5,ppo_stochastic,200,False,200,,15,,,0.381447
362,3,5,ppo_stochastic,200,False,200,,15,,,0.379994
370,3,6,ppo_stochastic,200,False,200,,16,,,1.307205
380,3,6,ppo_stochastic,200,False,200,,16,,,0.5126
390,3,6,ppo_stochastic,200,False,200,,16,,,0.476455
400,3,6,ppo_stochastic,200,False,200,,16,,,0.44898
410,3,6,ppo_stochastic,200,False,200,,16,,,0.453301
412,3,7,ppo_stochastic,200,False,200,,17,,,0.462904
422,3,7,ppo_stochastic,200,False,200,,17,,,0.45702
432,3,7,ppo_stochastic,200,False,200,,17,,,0.600711
442,3,7,ppo_stochastic,200,False,200,,17,,,0.410929
452,3,7,ppo_stochastic,200,False,200,,17,,,0.390585
462,3,7,ppo_stochastic,200,False,200,,17,,,0.396547
472,3,7,ppo_stochastic,200,False,200,,17,,,0.402315
482,3,7,ppo_stochastic,200,False,200,,17,,,0.391239
492,3,7,ppo_stochastic,200,False,200,,17,,,0.404782
502,3,7,ppo_stochastic,200,False,200,,17,,,0.398184
510,4,1,ppo_stochastic,200,True,5,5,13,13,0,0.010126
512,4,2,ppo_stochastic,200,False,200,,14,,,0.444806
514,4,3,ppo_stochastic,200,False,200,,15,,,0.517886
516,4,4,ppo_stochastic,200,False,200,,16,,,0.432309
522,4,5,ppo_stochastic,200,False,200,,17,,,0.427089
532,4,5,ppo_stochastic,200,False,200,,17,,,0.510159
540,4,6,ppo_stochastic,200,False,200,,18,,,0.503052
550,4,6,ppo_stochastic,200,False,200,,18,,,0.662785
560,4,6,ppo_stochastic,200,False,200,,18,,,0.409575
570,4,6,ppo_stochastic,200,False,200,,18,,,0.527192
580,4,6,ppo_stochastic,200,False,200,,18,,,0.395552
582,4,7,ppo_stochastic,200,False,200,,19,,,0.471446
592,4,7,ppo_stochastic,200,False,200,,19,,,0.543477
602,4,7,ppo_stochastic,200,False,200,,19,,,0.476857
612,4,7,ppo_stochastic,200,False,200,,19,,,0.437778
622,4,7,ppo_stochastic,200,False,200,,19,,,0.565821
632,4,7,ppo_stochastic,200,False,200,,19,,,0.410922
642,4,7,ppo_stochastic,200,False,200,,19,,,0.484483
652,4,7,ppo_stochastic,200,False,200,,19,,,0.535352
662,4,7,ppo_stochastic,200,False,200,,19,,,0.454299
672,4,7,ppo_stochastic,200,False,200,,19,,,0.381765
680,5,1,ppo_stochastic,200,False,200,,15,,,0.375743
682,5,2,ppo_stochastic,200,False,200,,16,,,0.378647
684,5,3,ppo_stochastic,200,False,200,,17,,,0.395067
686,5,4,ppo_stochastic,200,False,200,,18,,,0.397761
692,5,5,ppo_stochastic,200,False,200,,19,,,0.375389
702,5,5,ppo_stochastic,200,False,200,,19,,,0.389843
710,5,6,ppo_stochastic,200,False,200,,20,,,0.424173
720,5,6,ppo_stochastic,200,False,200,,20,,,0.371803
730,5,6,ppo_stochastic,200,False,200,,20,,,0.392846
740,5,6,ppo_stochastic,200,False,200,,20,,,0.379433
750,5,6,ppo_stochastic,200,False,200,,20,,,0.401301
752,5,7,ppo_stochastic,200,False,200,,21,,,0.40779
762,5,7,ppo_stochastic,200,False,200,,21,,,0.495773
772,5,7,ppo_stochastic,200,False,200,,21,,,0.381184
782,5,7,ppo_stochastic,200,False,200,,21,,,0.397267
792,5,7,ppo_stochastic,200,False,200,,21,,,0.368818
802,5,7,ppo_stochastic,200,False,200,,21,,,0.405895
812,5,7,ppo_stochastic,200,False,200,,21,,,0.383356
822,5,7,ppo_stochastic,200,False,200,,21,,,0.375167
832,5,7,ppo_stochastic,200,False,200,,21,,,0.388552
842,5,7,ppo_stochastic,200,False,200,,21,,,0.384838
850,6,1,ppo_stochastic,200,False,200,,17,,,0.373372
852,6,2,ppo_stochastic,200,False,200,,18,,,0.385701
854,6,3,ppo_stochastic,200,False,200,,19,,,0.365469
856,6,4,ppo_stochastic,200,False,200,,20,,,0.402976
862,6,5,ppo_stochastic,200,False,200,,21,,,0.366246
872,6,5,ppo_stochastic,200,False,200,,21,,,0.38713
880,6,6,ppo_stochastic,200,False,200,,22,,,0.44865
890,6,6,ppo_stochastic,200,False,200,,22,,,0.375416
900,6,6,ppo_stochastic,200,False,200,,22,,,0.378056
910,6,6,ppo_stochastic,200,False,200,,22,,,0.370251
920,6,6,ppo_stochastic,200,False,200,,22,,,0.383167
922,6,7,ppo_stochastic,200,False,200,,23,,,0.3869
932,6,7,ppo_stochastic,200,False,200,,23,,,0.384882
942,6,7,ppo_stochastic,200,False,200,,23,,,0.387996
952,6,7,ppo_stochastic,200,False,200,,23,,,0.413216
962,6,7,ppo_stochastic,200,False,200,,23,,,0.388282
972,6,7,ppo_stochastic,200,False,200,,23,,,0.400583
982,6,7,ppo_stochastic,200,False,200,,23,,,0.375879
992,6,7,ppo_stochastic,200,False,200,,23,,,0.399464
1002,6,7,ppo_stochastic,200,False,200,,23,,,0.379805
1012,6,7,ppo_stochastic,200,False,200,,23,,,0.426307
1020,7,1,ppo_stochastic,200,False,200,,19,,,0.397
1022,7,2,ppo_stochastic,200,False,200,,20,,,0.39309
1024,7,3,ppo_stochastic,200,False,200,,21,,,0.378992
1026,7,4,ppo_stochastic,200,False,200,,22,,,0.380325
1032,7,5,ppo_stochastic,200,False,200,,23,,,0.359043
1042,7,5,ppo_stochastic,200,False,200,,23,,,0.381166
1050,7,6,ppo_stochastic,200,False,200,,24,,,0.389213
1060,7,6,ppo_stochastic,200,False,200,,24,,,0.422763
1070,7,6,ppo_stochastic,200,False,200,,24,,,0.467457
1080,7,6,ppo_stochastic,200,False,200,,24,,,0.41704
1090,7,6,ppo_stochastic,200,False,200,,24,,,0.498783
1092,7,7,ppo_stochastic,200,False,200,,25,,,0.613188
1102,7,7,ppo_stochastic,200,False,200,,25,,,0.457592
1112,7,7,ppo_stochastic,200,False,200,,25,,,0.397016
1122,7,7,ppo_stochastic,200,False,200,,25,,,0.364354
1132,7,7,ppo_stochastic,200,False,200,,25,,,0.391495
1142,7,7,ppo_stochastic,200,False,200,,25,,,0.408291
1152,7,7,ppo_stochastic,200,False,200,,25,,,0.497752
1162,7,7,ppo_stochastic,200,False,200,,25,,,0.412056
1172,7,7,ppo_stochastic,200,False,200,,25,,,0.41955
1182,7,7,ppo_stochastic,200,False,200,,25,,,0.367935
