instance_id,n,lenw,algorithm,max_nodes,solved,visited_nodes,path_length,initial_total_length,max_intermediate_length,length_increase,wallclock_seconds
812,5,7,ppo_stochastic,200,False,200,,21,,,0.411793
822,5,7,ppo_stochastic,200,False,200,,21,,,0.496357
832,5,7,ppo_stochastic,200,False,200,,21,,,0.41347
842,5,7,ppo_stochastic,200,False,200,,21,,,0.508833
850,6,1,ppo_stochastic,200,False,200,,17,,,0.471725
852,6,2,ppo_stochastic,200,False,200,,18,,,0.430731
854,6,3,ppo_stochastic,200,False,200,,19,,,0.389917
856,6,4,ppo_stochastic,200,False,200,,20,,,0.398043
862,6,5,ppo_stochastic,200,False,200,,21,,,0.416575
872,6,5,ppo_stochastic,200,False,200,,21,,,0.446125
880,6,6,ppo_stochastic,200,False,200,,22,,,0.422415
890,6,6,ppo_stochastic,200,False,200,,22,,,0.661724
900,6,6,ppo_stochastic,200,False,200,,22,,,0.704809
910,6,6,ppo_stochastic,200,False,200,,22,,,0.622319
920,6,6,ppo_stochastic,200,False,200,,22,,,0.474273
922,6,7,ppo_stochastic,200,False,200,,23,,,0.446939
932,6,7,ppo_stochastic,200,False,200,,23,,,0.404931
942,6,7,ppo_stochastic,200,False,200,,23,,,0.393072
952,6,7,ppo_stochastic,200,False,200,,23,,,0.62198
962,6,7,ppo_stochastic,200,False,200,,23,,,0.484576
972,6,7,ppo_stochastic,200,False,200,,23,,,0.495266
982,6,7,ppo_stochastic,200,False,200,,23,,,0.469449
992,6,7,ppo_stochastic,200,False,200,,23,,,0.636188
1002,6,7,ppo_stochastic,200,False,200,,23,,,0.486677
1012,6,7,ppo_stochastic,200,False,200,,23,,,0.433475
1020,7,1,ppo_stochastic,200,False,200,,19,,,0.476972
1022,7,2,ppo_stochastic,200,False,200,,20,,,0.414241
1024,7,3,ppo_stochastic,200,False,200,,21,,,0.423726
1026,7,4,ppo_stochastic,200,False,200,,22,,,0.385459
1032,7,5,ppo_stochastic,200,False,200,,23,,,0.376512
1042,7,5,ppo_stochastic,200,False,200,,23,,,0.386868
1050,7,6,ppo_stochastic,200,False,200,,24,,,0.383622
1060,7,6,ppo_stochastic,200,False,200,,24,,,0.424863
1070,7,6,ppo_stochastic,200,False,200,,24,,,0.397758
1080,7,6,ppo_stochastic,200,False,200,,24,,,0.434267
1090,7,6,ppo_stochastic,200,False,200,,24,,,0.393342
1092,7,7,ppo_stochastic,200,False,200,,25,,,0.415788
1102,7,7,ppo_stochastic,200,False,200,,25,,,0.409081
1112,7,7,ppo_stochastic,200,False,200,,25,,,0.382198
1122,7,7,ppo_stochastic,200,False,200,,25,,,0.46021
1132,7,7,ppo_stochastic,200,False,200,,25,,,0.404658
1142,7,7,ppo_stochastic,200,False,200,,25,,,0.476699
1152,7,7,ppo_stochastic,200,False,200,,25,,,0.39711
1162,7,7,ppo_stochastic,200,False,200,,25,,,0.55593
1172,7,7,ppo_stochastic,200,False,200,,25,,,0.437717
1182,7,7,ppo_stochastic,200,False,200,,25,,,0.440378
