instance_id,n,lenw,algorithm,max_nodes,solved,visited_nodes,path_length,initial_total_length,max_intermediate_length,length_increase,wallclock_seconds
346,3,4,ppo,200,False,200,,14,,,0.333839
352,3,5,ppo,200,False,200,,15,,,0.194647
362,3,5,ppo,200,False,200,,15,,,0.16612
370,3,6,ppo,200,False,200,,16,,,0.14051
380,3,6,ppo,200,False,200,,16,,,0.147413
390,3,6,ppo,200,False,200,,16,,,0.135441
400,3,6,ppo,200,False,200,,16,,,0.154434
410,3,6,ppo,200,False,200,,16,,,0.128694
412,3,7,ppo,200,False,200,,17,,,0.132624
422,3,7,ppo,200,False,200,,17,,,0.127779
432,3,7,ppo,200,False,200,,17,,,0.118288
442,3,7,ppo,200,False,200,,17,,,0.113803
452,3,7,ppo,200,False,200,,17,,,0.113833
462,3,7,ppo,200,False,200,,17,,,0.122556
472,3,7,ppo,200,False,200,,17,,,0.132428
482,3,7,ppo,200,False,200,,17,,,0.127578
492,3,7,ppo,200,False,200,,17,,,0.12854
502,3,7,ppo,200,False,200,,17,,,0.140085
510,4,1,ppo,200,False,200,,13,,,0.129963
512,4,2,ppo,200,False,200,,14,,,0.133045
514,4,3,ppo,200,False,200,,15,,,0.121378
516,4,4,ppo,200,False,200,,16,,,0.134841
522,4,5,ppo,200,False,200,,17,,,0.128533
532,4,5,ppo,200,False,200,,17,,,0.136239
540,4,6,ppo,200,False,200,,18,,,0.141188
550,4,6,ppo,200,False,200,,18,,,0.148698
560,4,6,ppo,200,False,200,,18,,,0.133068
570,4,6,ppo,200,False,200,,18,,,0.149566
580,4,6,ppo,200,False,200,,18,,,0.152039
582,4,7,ppo,200,False,200,,19,,,0.143879
592,4,7,ppo,200,False,200,,19,,,0.132427
602,4,7,ppo,200,False,200,,19,,,0.130381
612,4,7,ppo,200,False,200,,19,,,0.126418
622,4,7,ppo,200,False,200,,19,,,0.12484
632,4,7,ppo,200,False,200,,19,,,0.121379
642,4,7,ppo,200,False,200,,19,,,0.113047
652,4,7,ppo,200,False,200,,19,,,0.125906
662,4,7,ppo,200,False,200,,19,,,0.11403
672,4,7,ppo,200,False,200,,19,,,0.111196
680,5,1,ppo,200,False,200,,15,,,0.122462
682,5,2,ppo,200,False,200,,16,,,0.209473
684,5,3,ppo,200,False,200,,17,,,0.389051
686,5,4,ppo,200,False,200,,18,,,0.135054
692,5,5,ppo,200,False,200,,19,,,0.151548
702,5,5,ppo,200,False,200,,19,,,0.129408
710,5,6,ppo,200,False,200,,20,,,0.145862
720,5,6,ppo,200,False,200,,20,,,0.150872
730,5,6,ppo,200,False,200,,20,,,0.135944
740,5,6,ppo,200,False,200,,20,,,0.142283
750,5,6,ppo,200,False,200,,20,,,0.333125
752,5,7,ppo,200,False,200,,21,,,0.144341
762,5,7,ppo,200,False,200,,21,,,0.127573
772,5,7,ppo,200,False,200,,21,,,0.136165
782,5,7,ppo,200,False,200,,21,,,0.158309
792,5,7,ppo,200,False,200,,21,,,0.158552
802,5,7,ppo,200,False,200,,21,,,0.139026
812,5,7,ppo,200,False,200,,21,,,0.13988
822,5,7,ppo,200,False,200,,21,,,0.150942
832,5,7,ppo,200,False,200,,21,,,0.135037
842,5,7,ppo,200,False,200,,21,,,0.136763
850,6,1,ppo,200,False,200,,17,,,0.139352
852,6,2,ppo,200,False,200,,18,,,0.165228
854,6,3,ppo,200,False,200,,19,,,0.155228
856,6,4,ppo,200,False,200,,20,,,0.13074
862,6,5,ppo,200,False,200,,21,,,0.127322
872,6,5,ppo,200,False,200,,21,,,0.127991
880,6,6,ppo,200,False,200,,22,,,0.121657
890,6,6,ppo,200,False,200,,22,,,0.126988
900,6,6,ppo,200,False,200,,22,,,0.140378
910,6,6,ppo,200,False,200,,22,,,0.148788
920,6,6,ppo,200,False,200,,22,,,0.134645
922,6,7,ppo,200,False,200,,23,,,0.156365
932,6,7,ppo,200,False,200,,23,,,0.130591
942,6,7,ppo,200,False,200,,23,,,0.141763
952,6,7,ppo,200,False,200,,23,,,0.159559
962,6,7,ppo,200,False,200,,23,,,0.141818
972,6,7,ppo,200,False,200,,23,,,0.125402
982,6,7,ppo,200,False,200,,23,,,0.125519
992,6,7,ppo,200,False,200,,23,,,0.138164
1002,6,7,ppo,200,False,200,,23,,,0.139088
1012,6,7,ppo,200,False,200,,23,,,0.210406
1020,7,1,ppo,200,False,200,,19,,,0.126244
1022,7,2,ppo,200,False,200,,20,,,0.126179
1024,7,3,ppo,200,False,200,,21,,,0.120305
1026,7,4,ppo,200,False,200,,22,,,0.175082
1032,7,5,ppo,200,False,200,,23,,,0.1295
1042,7,5,ppo,200,False,200,,23,,,0.127955
1050,7,6,ppo,200,False,200,,24,,,0.141627
1060,7,6,ppo,200,False,200,,24,,,0.133433
1070,7,6,ppo,200,False,200,,24,,,0.131868
1080,7,6,ppo,200,False,200,,24,,,0.291043
1090,7,6,ppo,200,False,200,,24,,,0.272544
1092,7,7,ppo,200,False,200,,25,,,0.15728
1102,7,7,ppo,200,False,200,,25,,,0.146108
1112,7,7,ppo,200,False,200,,25,,,0.129448
1122,7,7,ppo,200,False,200,,25,,,0.129593
1132,7,7,ppo,200,False,200,,25,,,0.138075
1142,7,7,ppo,200,False,200,,25,,,0.130193
1152,7,7,ppo,200,False,200,,25,,,0.129795
1162,7,7,ppo,200,False,200,,25,,,0.136986
1172,7,7,ppo,200,False,200,,25,,,0.130839
1182,7,7,ppo,200,False,200,,25,,,0.133593
